user_name,week_number,game_number,squiggle_game_key,home_team,away_team,winning_team,selected_team,is_correct,source_tab
Zoe,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Zoe,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Emma,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Emma,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Emma,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Emma,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Emma,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Emma,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Emma,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Emma,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Phil,2,1,021,Carlton,Hawthorn,Hawthorn,Carlton,0,Round 2
Phil,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Phil,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Phil,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Phil,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Phil,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Phil,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Phil,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Tracy,2,1,021,Carlton,Hawthorn,Hawthorn,Carlton,0,Round 2
Tracy,2,2,022,Western Bulldogs,Collingwood,Collingwood,Western Bulldogs,0,Round 2
Tracy,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Tracy,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Tracy,2,5,025,St Kilda,Geelong,St Kilda,St Kilda,1,Round 2
Tracy,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Tracy,2,7,027,North Melbourne,Melbourne,North Melbourne,North Melbourne,1,Round 2
Tracy,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Shannan,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Shannan,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Shannan,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Shannan,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Shannan,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Shannan,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Shannan,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Shannan,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Tom,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Tom,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Tom,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Tom,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Tom,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Tom,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Tom,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Tom,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Billy,2,1,021,Carlton,Hawthorn,Hawthorn,Carlton,0,Round 2
Billy,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Billy,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Billy,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Billy,2,5,025,St Kilda,Geelong,St Kilda,St Kilda,1,Round 2
Billy,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Billy,2,7,027,North Melbourne,Melbourne,North Melbourne,North Melbourne,1,Round 2
Billy,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Jayne,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Jayne,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Jayne,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Jayne,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Jayne,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Jayne,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Jayne,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Jayne,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Ant,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Ant,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Ant,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Ant,2,4,024,Port Adelaide,Richmond,Port Adelaide,Richmond,0,Round 2
Ant,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Ant,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Ant,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Ant,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Alex,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Alex,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Alex,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Alex,2,4,024,Port Adelaide,Richmond,Port Adelaide,Richmond,0,Round 2
Alex,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Alex,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Alex,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Alex,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Ruby,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Ruby,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Ruby,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Ruby,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Ruby,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Ruby,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Ruby,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Ruby,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Ryan,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Ryan,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Ryan,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Ryan,2,4,024,Port Adelaide,Richmond,Port Adelaide,Richmond,0,Round 2
Ryan,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Ryan,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Ryan,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Ryan,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Mark,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Mark,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Mark,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Mark,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Mark,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Mark,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Mark,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Mark,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Henry,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Henry,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Henry,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Henry,2,4,024,Port Adelaide,Richmond,Port Adelaide,Richmond,0,Round 2
Henry,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Henry,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Henry,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Henry,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Paulie,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Paulie,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Paulie,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Paulie,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Paulie,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Paulie,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Paulie,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Paulie,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Jenni,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Jenni,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Jenni,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Jenni,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Jenni,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Jenni,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Jenni,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Jenni,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Charlee,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Charlee,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Charlee,2,3,023,Essendon,Adelaide,Adelaide,Essendon,0,Round 2
Charlee,2,4,024,Port Adelaide,Richmond,Port Adelaide,Richmond,0,Round 2
Charlee,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Charlee,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,West Coast,0,Round 2
Charlee,2,7,027,North Melbourne,Melbourne,North Melbourne,North Melbourne,1,Round 2
Charlee,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Anne,2,1,021,Carlton,Hawthorn,Hawthorn,Hawthorn,1,Round 2
Anne,2,2,022,Western Bulldogs,Collingwood,Collingwood,Western Bulldogs,0,Round 2
Anne,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Anne,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Anne,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Anne,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Anne,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Anne,2,8,028,Fremantle,Sydney,Sydney,Sydney,1,Round 2
Stephen,2,1,021,Carlton,Hawthorn,Hawthorn,Carlton,0,Round 2
Stephen,2,2,022,Western Bulldogs,Collingwood,Collingwood,Collingwood,1,Round 2
Stephen,2,3,023,Essendon,Adelaide,Adelaide,Adelaide,1,Round 2
Stephen,2,4,024,Port Adelaide,Richmond,Port Adelaide,Port Adelaide,1,Round 2
Stephen,2,5,025,St Kilda,Geelong,St Kilda,Geelong,0,Round 2
Stephen,2,6,026,Brisbane Lions,West Coast,Brisbane Lions,Brisbane Lions,1,Round 2
Stephen,2,7,027,North Melbourne,Melbourne,North Melbourne,Melbourne,0,Round 2
Stephen,2,8,028,Fremantle,Sydney,Sydney,Fremantle,0,Round 2
Pop,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Pop,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Pop,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Pop,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Pop,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Pop,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Pop,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Pop,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Katie,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Katie,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Katie,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Katie,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Katie,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Geelong,0,Round 3
Katie,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Katie,3,7,037,Adelaide,North Melbourne,Adelaide,North Melbourne,0,Round 3
Katie,3,8,038,West Coast,Fremantle,Fremantle,West Coast,0,Round 3
David,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
David,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
David,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
David,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
David,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
David,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
David,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
David,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Chris,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Chris,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Chris,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Chris,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
Chris,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Chris,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Chris,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Chris,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Jamie,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Jamie,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Jamie,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Jamie,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
Jamie,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Geelong,0,Round 3
Jamie,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Jamie,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Jamie,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Zoe,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Zoe,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Zoe,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Zoe,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
Zoe,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Zoe,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Zoe,3,7,037,Adelaide,North Melbourne,Adelaide,North Melbourne,0,Round 3
Zoe,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Emma,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Emma,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Emma,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Emma,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
Emma,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Emma,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Emma,3,7,037,Adelaide,North Melbourne,Adelaide,North Melbourne,0,Round 3
Emma,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Phil,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Phil,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Phil,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Phil,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Phil,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Phil,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Phil,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Phil,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Tracy,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Tracy,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Tracy,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Tracy,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Tracy,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Tracy,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Tracy,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Tracy,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Shannan,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Shannan,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Shannan,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Shannan,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Shannan,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Shannan,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Shannan,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Shannan,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Tom,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Tom,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Tom,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Tom,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Tom,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Tom,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Tom,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Tom,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Billy,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Billy,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Billy,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Billy,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Billy,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Geelong,0,Round 3
Billy,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Billy,3,7,037,Adelaide,North Melbourne,Adelaide,North Melbourne,0,Round 3
Billy,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Jayne,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Jayne,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Jayne,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Jayne,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Jayne,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Jayne,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Jayne,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Jayne,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Ant,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Ant,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Ant,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Ant,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Ant,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Ant,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Ant,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Ant,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Alex,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Alex,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Alex,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Alex,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Alex,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Alex,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Alex,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Alex,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Ruby,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Ruby,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Ruby,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Ruby,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Ruby,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Geelong,0,Round 3
Ruby,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Greater Western Sydney,0,Round 3
Ruby,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Ruby,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Ryan,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Ryan,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Ryan,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Ryan,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
Ryan,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Ryan,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Ryan,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Ryan,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Mark,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Mark,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Mark,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Mark,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Mark,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Mark,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Mark,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Mark,3,8,038,West Coast,Fremantle,Fremantle,West Coast,0,Round 3
Henry,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Henry,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Henry,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Henry,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Henry,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Henry,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Henry,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Henry,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Paulie,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Paulie,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Paulie,3,3,033,Melbourne,Gold Coast,Gold Coast,Gold Coast,1,Round 3
Paulie,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Paulie,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Paulie,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Paulie,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Paulie,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Jenni,3,1,031,Essendon,Port Adelaide,Essendon,Port Adelaide,0,Round 3
Jenni,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Carlton,0,Round 3
Jenni,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Jenni,3,4,034,St Kilda,Richmond,St Kilda,St Kilda,1,Round 3
Jenni,3,5,035,Brisbane Lions,Geelong,Brisbane Lions,Brisbane Lions,1,Round 3
Jenni,3,6,036,Hawthorn,Greater Western Sydney,Hawthorn,Hawthorn,1,Round 3
Jenni,3,7,037,Adelaide,North Melbourne,Adelaide,Adelaide,1,Round 3
Jenni,3,8,038,West Coast,Fremantle,Fremantle,Fremantle,1,Round 3
Charlee,3,1,031,Essendon,Port Adelaide,Essendon,Essendon,1,Round 3
Charlee,3,2,032,Carlton,Western Bulldogs,Western Bulldogs,Western Bulldogs,1,Round 3
Charlee,3,3,033,Melbourne,Gold Coast,Gold Coast,Melbourne,0,Round 3
Charlee,3,4,034,St Kilda,Richmond,St Kilda,Richmond,0,Round 3
